Experiment
----------
Name:	15-12-11 Magra OVA eosinofilica Bude 3
File name:	C:\Users\Wothan\Documents\My flexiVent data\15-12-11 Magra OVA eosinofilica Bude 3.exp
Operator:	Cida
Comment:	Default template provided for mouse experiments.
 
Subjects
--------
 Subject  Name 	Weight	Gender	Strain	Group	Comment
 Magra  OVA  eosinofilica  Bude  3 	 24  g 	female	Balbi		
 
Perturbation:	TLC
 
 
Data
----
 
 Event  ID  -> 	5	5	6	6	12	12	12	12	12	16	16	16	16	16	17	17	17	17	17
    	 12/11/2015  10:57:22  AM 	 12/11/2015  10:57:22  AM 	 12/11/2015  10:57:38  AM 	 12/11/2015  10:57:38  AM 	 12/11/2015  11:07:34  AM 	 12/11/2015  11:07:34  AM 	 12/11/2015  11:07:34  AM 	 12/11/2015  11:07:34  AM 	 12/11/2015  11:07:34  AM 	 12/11/2015  11:22:00  AM 	 12/11/2015  11:22:00  AM 	 12/11/2015  11:22:00  AM 	 12/11/2015  11:22:00  AM 	 12/11/2015  11:22:00  AM 	 12/11/2015  11:22:13  AM 	 12/11/2015  11:22:13  AM 	 12/11/2015  11:22:13  AM 	 12/11/2015  11:22:13  AM 	 12/11/2015  11:22:13  AM 
    	 Closed  tube  cal. 	 Closed  tube  cal. 	 Open  tube  cal. 	 Open  tube  cal. 	 Data  set 	 Data  set 	 Data  set 	 Data  set 	 Data  set 	 Data  set 	 Data  set 	 Data  set 	 Data  set 	 Data  set 	 Data  set 	 Data  set 	 Data  set 	 Data  set 	 Data  set 
Time	Vol	Pcyl	Vol	Pcyl	Vol	Pcyl	Pao	Vtr	Ptr	Vol	Pcyl	Pao	Vtr	Ptr	Vol	Pcyl	Pao	Vtr	Ptr
s	mL	cmH2O	mL	cmH2O	mL	cmH2O	cmH2O	mL	cmH2O	mL	cmH2O	cmH2O	mL	cmH2O	mL	cmH2O	cmH2O	mL	cmH2O
    																			
2.0273	0.1288	21.241	0.25472	0.27937	0.4773	20.935	20.923	0.34545	20.875	0.54347	21.081	21.075	0.41486	21.051	0.730788	21.01	21.002	0.60465	20.976
2.0313	0.12904	21.267	0.25531	0.27949	0.47824	20.956	20.944	0.34622	20.896	0.54405	21.111	21.11	0.41522	21.088	0.731388	21.033	21.026	0.60508	20.999
2.0352	0.12923	21.286	0.25594	0.27853	0.47917	20.971	20.953	0.34704	20.908	0.54461	21.155	21.159	0.41547	21.137	0.732106	21.069	21.057	0.60555	21.032
2.0391	0.12933	21.299	0.25657	0.2759	0.4801	20.98	20.958	0.34789	20.915	0.54518	21.207	21.216	0.41568	21.191	0.732928	21.113	21.101	0.60606	21.073
2.043	0.12942	21.307	0.25719	0.27596	0.48103	20.987	20.969	0.34874	20.925	0.54578	21.261	21.269	0.41591	21.243	0.733819	21.16	21.153	0.60663	21.115
2.0469	0.12959	21.314	0.25782	0.27934	0.48193	21	20.987	0.34955	20.94	0.5464	21.314	21.318	0.41616	21.294	0.734734	21.203	21.198	0.60724	21.157
2.0508	0.12982	21.329	0.25852	0.28258	0.48284	21.019	21.003	0.35031	20.96	0.547	21.364	21.367	0.41641	21.345	0.735642	21.247	21.239	0.60784	21.203
2.0547	0.13005	21.347	0.25928	0.28437	0.48378	21.039	21.016	0.3511	20.978	0.54756	21.407	21.411	0.41667	21.385	0.736552	21.297	21.285	0.6084	21.256
2.0586	0.13024	21.365	0.26001	0.28589	0.48476	21.06	21.036	0.35192	20.999	0.54809	21.435	21.437	0.417	21.406	0.737454	21.354	21.339	0.60891	21.317
2.0625	0.13038	21.38	0.26069	0.28749	0.48577	21.089	21.065	0.35272	21.03	0.5486	21.446	21.446	0.41742	21.413	0.738317	21.412	21.397	0.60938	21.376
2.0664	0.13046	21.396	0.26137	0.28777	0.48678	21.127	21.101	0.35346	21.072	0.5491	21.449	21.449	0.41788	21.414	0.739147	21.465	21.451	0.60984	21.428
2.0703	0.13049	21.417	0.26206	0.2837	0.48776	21.167	21.144	0.35416	21.114	0.54957	21.447	21.453	0.41833	21.411	0.739991	21.514	21.501	0.61034	21.475
2.0742	0.13055	21.443	0.26275	0.27617	0.48874	21.207	21.191	0.35486	21.153	0.55004	21.441	21.454	0.41883	21.402	0.740856	21.562	21.551	0.61088	21.52
2.0781	0.13072	21.471	0.2634	0.27228	0.48976	21.251	21.241	0.35558	21.197	0.55053	21.432	21.447	0.41935	21.395	0.741721	21.603	21.597	0.61145	21.557
2.082	0.13097	21.501	0.26402	0.27549	0.4908	21.298	21.286	0.35629	21.24	0.55102	21.433	21.444	0.41982	21.401	0.7426	21.636	21.632	0.6121	21.586
2.0859	0.13126	21.535	0.26462	0.27916	0.49188	21.338	21.321	0.35708	21.273	0.5515	21.446	21.451	0.42019	21.42	0.743507	21.67	21.668	0.61276	21.625
2.0898	0.13159	21.578	0.26518	0.27698	0.49301	21.368	21.351	0.358	21.299	0.55197	21.468	21.468	0.42049	21.444	0.744412	21.724	21.724	0.61329	21.689
2.0938	0.13194	21.626	0.26579	0.27277	0.49411	21.393	21.378	0.35891	21.328	0.5525	21.496	21.489	0.42082	21.469	0.745301	21.798	21.797	0.61368	21.77
2.0977	0.13218	21.671	0.26646	0.27181	0.49506	21.414	21.4	0.35971	21.356	0.55312	21.53	21.516	0.4212	21.501	0.74619	21.874	21.868	0.61405	21.843
2.1016	0.13235	21.714	0.2671	0.27109	0.4959	21.426	21.412	0.36044	21.369	0.55384	21.575	21.561	0.4216	21.545	0.747058	21.935	21.923	0.6145	21.897
2.1055	0.13263	21.757	0.26765	0.26563	0.49673	21.43	21.417	0.36123	21.367	0.55463	21.633	21.624	0.422	21.601	0.747893	21.976	21.963	0.61504	21.933
2.1094	0.13304	21.8	0.26811	0.25811	0.49765	21.434	21.424	0.3621	21.37	0.5555	21.697	21.695	0.42243	21.663	0.748707	22.003	21.996	0.61566	21.955
2.1133	0.13341	21.843	0.2685	0.254	0.49867	21.457	21.447	0.36295	21.395	0.55644	21.765	21.769	0.4229	21.728	0.749511	22.023	22.025	0.61632	21.973
2.1172	0.13372	21.884	0.26887	0.25354	0.49975	21.501	21.49	0.36372	21.445	0.55745	21.837	21.844	0.42342	21.798	0.750319	22.044	22.049	0.61697	21.998
2.1211	0.13404	21.922	0.26924	0.25292	0.50087	21.563	21.55	0.36441	21.514	0.55847	21.91	21.919	0.42394	21.872	0.751088	22.074	22.077	0.61752	22.038
2.125	0.13435	21.953	0.26961	0.25102	0.50202	21.642	21.628	0.36504	21.595	0.5594	21.974	21.978	0.42444	21.935	0.751779	22.114	22.116	0.61792	22.086
2.1289	0.13457	21.976	0.26995	0.25181	0.50322	21.73	21.72	0.36564	21.682	0.56022	22.016	22.014	0.42496	21.974	0.752434	22.159	22.164	0.61827	22.131
2.1328	0.13474	21.993	0.27028	0.2575	0.50447	21.816	21.809	0.3663	21.762	0.56096	22.038	22.034	0.42554	21.994	0.753121	22.203	22.211	0.61865	22.171
2.1367	0.13485	22.006	0.27063	0.26384	0.50572	21.888	21.88	0.36707	21.826	0.56162	22.047	22.052	0.42612	22.006	0.753854	22.242	22.249	0.6191	22.205
2.1406	0.13487	22.014	0.27101	0.26616	0.50693	21.939	21.927	0.36792	21.872	0.56217	22.052	22.064	0.42661	22.02	0.754583	22.273	22.278	0.61961	22.232
2.1445	0.13483	22.018	0.27145	0.26597	0.5081	21.973	21.958	0.36885	21.899	0.56261	22.06	22.07	0.42698	22.036	0.755298	22.291	22.293	0.62018	22.244
2.1484	0.13484	22.022	0.27193	0.26667	0.50925	21.991	21.98	0.36986	21.913	0.56297	22.07	22.075	0.42725	22.049	0.75599	22.292	22.292	0.62084	22.241
2.1523	0.13498	22.031	0.27244	0.267	0.51035	21.996	21.992	0.37091	21.919	0.56334	22.078	22.081	0.42754	22.048	0.756663	22.286	22.285	0.62153	22.235
2.1563	0.13522	22.05	0.27297	0.26434	0.5114	21.998	21.995	0.37192	21.923	0.56377	22.062	22.062	0.42805	21.993	0.757343	22.286	22.288	0.62219	22.238
2.1602	0.13548	22.074	0.27348	0.25905	0.51241	22.002	21.999	0.37288	21.93	0.56424	21.93	21.918	0.42936	21.773	0.75803	22.295	22.305	0.6228	22.251
2.1641	0.1357	22.102	0.27397	0.25774	0.51342	22.009	22.008	0.37383	21.938	0.56472	21.562	21.54	0.43221	21.288	0.758721	22.314	22.324	0.62334	22.273
2.168	0.13592	22.134	0.27449	0.2627	0.51445	22.021	22.018	0.37475	21.953	0.56522	20.963	20.945	0.43657	20.604	0.759446	22.34	22.344	0.62387	22.299
2.1719	0.13617	22.176	0.27502	0.26702	0.51544	22.036	22.03	0.37562	21.973	0.56589	20.273	20.264	0.4417	19.885	0.760238	22.374	22.372	0.62442	22.332
2.1758	0.13646	22.226	0.27552	0.26611	0.51638	22.055	22.047	0.37642	21.995	0.5668	19.622	19.62	0.44681	19.248	0.761059	22.413	22.413	0.62497	22.372
2.1797	0.1368	22.28	0.27598	0.26521	0.51732	22.077	22.074	0.37719	22.016	0.56802	19.074	19.068	0.45158	18.721	0.76186	22.452	22.458	0.62549	22.411
2.1836	0.13718	22.339	0.27644	0.26881	0.51836	22.104	22.109	0.37804	22.038	0.56973	18.636	18.624	0.45611	18.29	0.762655	22.488	22.496	0.62603	22.448
2.1875	0.1376	22.407	0.27694	0.27129	0.51952	22.139	22.144	0.37895	22.072	0.57214	18.298	18.283	0.46069	17.941	0.763475	22.529	22.532	0.62656	22.49
2.1914	0.13807	22.481	0.27751	0.26907	0.52072	22.186	22.185	0.37982	22.122	0.57536	18.046	18.028	0.46552	17.67	0.764284	22.577	22.576	0.62704	22.542
2.1953	0.13857	22.556	0.27811	0.26654	0.52192	22.24	22.238	0.38064	22.178	0.57934	17.872	17.847	0.47062	17.477	0.765068	22.628	22.625	0.62746	22.596
2.1992	0.13907	22.629	0.27867	0.26734	0.52309	22.293	22.292	0.38145	22.231	0.58408	17.776	17.745	0.47595	17.363	0.76585	22.68	22.672	0.62789	22.648
2.2031	0.13956	22.697	0.27919	0.26834	0.52423	22.338	22.333	0.38227	22.274	0.58955	17.759	17.726	0.48153	17.327	0.766631	22.733	22.719	0.6283	22.702
2.207	0.14003	22.763	0.27967	0.26746	0.52532	22.37	22.362	0.38313	22.302	0.59576	17.815	17.781	0.48734	17.371	0.767399	22.786	22.769	0.6287	22.755
2.2109	0.14046	22.832	0.28015	0.26309	0.52639	22.389	22.383	0.38406	22.316	0.60251	17.941	17.903	0.49326	17.497	0.76818	22.835	22.819	0.62914	22.797
2.2148	0.14088	22.9	0.28063	0.25961	0.52746	22.398	22.394	0.38505	22.323	0.6096	18.134	18.094	0.49908	17.7	0.769002	22.873	22.861	0.62969	22.828
2.2188	0.14135	22.965	0.28111	0.2603	0.52848	22.398	22.393	0.38604	22.323	0.61691	18.391	18.353	0.50471	17.973	0.769872	22.905	22.894	0.63033	22.855
2.2227	0.14185	23.027	0.28154	0.26131	0.52944	22.39	22.381	0.38703	22.316	0.62438	18.706	18.669	0.51011	18.302	0.770785	22.937	22.926	0.63101	22.89
2.2266	0.14235	23.082	0.28192	0.26034	0.53041	22.385	22.372	0.38801	22.312	0.63196	19.061	19.018	0.51537	18.666	0.771671	22.981	22.97	0.63159	22.944
2.2305	0.1428	23.128	0.28231	0.25871	0.53144	22.394	22.381	0.38896	22.324	0.63958	19.434	19.384	0.52054	19.046	0.772458	23.037	23.024	0.63199	23.01
2.2344	0.14317	23.162	0.28274	0.2584	0.53254	22.422	22.409	0.38986	22.358	0.64708	19.806	19.758	0.52562	19.429	0.773136	23.093	23.082	0.63228	23.071
2.2383	0.14344	23.185	0.28322	0.25989	0.53366	22.469	22.457	0.39065	22.412	0.65435	20.17	20.127	0.5305	19.81	0.773734	23.138	23.132	0.63256	23.114
2.2422	0.14359	23.197	0.28374	0.26153	0.53483	22.536	22.526	0.39136	22.484	0.66127	20.521	20.479	0.53513	20.181	0.77428	23.164	23.165	0.63292	23.134
2.2461	0.14366	23.205	0.28423	0.262	0.53605	22.618	22.613	0.39202	22.567	0.66777	20.851	20.808	0.53945	20.536	0.774801	23.174	23.178	0.63335	23.141
2.25	0.14373	23.21	0.28465	0.26109	0.53735	22.708	22.703	0.39272	22.649	0.673789	21.159	21.118	0.54346	20.869	0.775305	23.18	23.177	0.63379	23.149
2.2539	0.14381	23.213	0.28504	0.25981	0.53873	22.788	22.78	0.39356	22.718	0.679305	21.443	21.409	0.54711	21.177	0.775795	23.193	23.18	0.63417	23.167
2.2578	0.14383	23.211	0.28548	0.26042	0.54014	22.843	22.833	0.39458	22.761	0.684331	21.698	21.672	0.55046	21.453	0.776274	23.216	23.202	0.63448	23.194
2.2617	0.14382	23.208	0.286	0.26343	0.54149	22.871	22.862	0.39573	22.78	0.688934	21.924	21.904	0.55358	21.693	0.77677	23.246	23.242	0.63476	23.224
2.2656	0.14385	23.207	0.28657	0.26783	0.54282	22.878	22.87	0.39699	22.779	0.693218	22.123	22.107	0.55654	21.903	0.777316	23.28	23.284	0.63506	23.256
2.2695	0.14393	23.21	0.28713	0.26961	0.54415	22.872	22.866	0.39833	22.771	0.697228	22.301	22.285	0.55938	22.094	0.777909	23.316	23.318	0.63539	23.288
2.2734	0.144	23.216	0.28769	0.26985	0.54548	22.87	22.863	0.39966	22.773	0.700923	22.462	22.442	0.562	22.272	0.778535	23.348	23.348	0.63579	23.315
2.2773	0.14408	23.222	0.28827	0.27146	0.54678	22.88	22.873	0.40087	22.793	0.704305	22.612	22.586	0.56439	22.439	0.77919	23.369	23.375	0.63628	23.328
2.2813	0.14421	23.228	0.28885	0.27356	0.54802	22.899	22.892	0.40196	22.819	0.707439	22.758	22.731	0.56655	22.602	0.77985	23.376	23.391	0.63687	23.33
2.2852	0.14434	23.238	0.28942	0.27606	0.54921	22.921	22.913	0.40298	22.845	0.710324	22.899	22.875	0.5685	22.757	0.780494	23.373	23.389	0.63751	23.325
2.2891	0.14442	23.253	0.29	0.27866	0.55038	22.947	22.935	0.40396	22.872	0.712977	23.026	23.006	0.5703	22.889	0.781106	23.366	23.378	0.63814	23.32
2.293	0.14453	23.272	0.29062	0.27992	0.55159	22.978	22.964	0.40494	22.902	0.715476	23.128	23.109	0.57212	22.99	0.781698	23.363	23.371	0.63873	23.32
2.2969	0.14473	23.291	0.29129	0.28048	0.55286	23.014	23.002	0.40595	22.939	0.717836	23.208	23.189	0.57393	23.074	0.782306	23.37	23.373	0.63927	23.33
2.3008	0.14497	23.311	0.29194	0.28153	0.55414	23.058	23.045	0.40693	22.984	0.72004	23.279	23.26	0.57566	23.154	0.782952	23.389	23.387	0.63977	23.352
2.3047	0.14515	23.339	0.29258	0.28159	0.55548	23.11	23.094	0.40791	23.035	0.722091	23.35	23.332	0.57722	23.237	0.783656	23.42	23.413	0.64025	23.383
2.3086	0.14533	23.375	0.29325	0.28184	0.5569	23.169	23.15	0.40892	23.093	0.723992	23.423	23.404	0.57862	23.322	0.784435	23.459	23.454	0.64075	23.422
2.3125	0.14559	23.418	0.29397	0.28311	0.55834	23.233	23.21	0.40992	23.157	0.725766	23.499	23.476	0.57988	23.409	0.785239	23.504	23.501	0.64124	23.468
2.3164	0.14595	23.468	0.29469	0.28344	0.55975	23.293	23.268	0.41092	23.215	0.727428	23.577	23.554	0.58101	23.493	0.786042	23.552	23.546	0.64171	23.515
2.3203	0.14633	23.528	0.29535	0.2799	0.56114	23.34	23.32	0.41198	23.258	0.728991	23.649	23.636	0.58208	23.568	0.786912	23.604	23.592	0.64222	23.562
2.3242	0.14674	23.597	0.29595	0.27552	0.5625	23.377	23.364	0.41307	23.295	0.730482	23.71	23.704	0.58315	23.628	0.787885	23.66	23.646	0.6428	23.616
2.3281	0.14721	23.673	0.29657	0.27582	0.56383	23.413	23.404	0.41415	23.332	0.731886	23.755	23.745	0.58424	23.672	0.788894	23.722	23.711	0.64338	23.68
2.332	0.14772	23.753	0.29723	0.28056	0.56512	23.448	23.438	0.41519	23.367	0.733176	23.782	23.763	0.58533	23.7	0.78985	23.784	23.778	0.64391	23.747
2.3359	0.14827	23.837	0.29793	0.2833	0.5664	23.475	23.461	0.41627	23.39	0.734342	23.794	23.773	0.5864	23.713	0.790754	23.849	23.841	0.64437	23.814
2.3398	0.14886	23.922	0.29863	0.27806	0.56769	23.49	23.475	0.41744	23.4	0.735429	23.793	23.78	0.58747	23.711	0.791705	23.919	23.906	0.64484	23.881
2.3438	0.1495	24.008	0.29934	0.27197	0.56897	23.498	23.487	0.41864	23.408	0.73651	23.787	23.782	0.58856	23.706	0.79275	23.992	23.978	0.64539	23.945
2.3477	0.15011	24.095	0.30003	0.27377	0.57024	23.509	23.503	0.41981	23.423	0.737616	23.792	23.789	0.58961	23.716	0.793859	24.055	24.046	0.64606	24.002
2.3516	0.15065	24.176	0.30067	0.27927	0.57151	23.531	23.529	0.42092	23.452	0.738751	23.818	23.811	0.59055	23.749	0.794924	24.104	24.099	0.64679	24.051
2.3555	0.15115	24.246	0.30133	0.28066	0.57275	23.567	23.565	0.4219	23.498	0.739911	23.86	23.849	0.59142	23.795	0.795869	24.143	24.142	0.64745	24.097
2.3594	0.15163	24.304	0.30203	0.27798	0.57392	23.615	23.609	0.42273	23.555	0.74107	23.906	23.892	0.59225	23.843	0.796701	24.183	24.189	0.648	24.145
2.3633	0.15208	24.351	0.30275	0.27724	0.57506	23.67	23.656	0.4235	23.61	0.742208	23.951	23.935	0.59307	23.888	0.797509	24.234	24.241	0.64845	24.201
2.3672	0.15243	24.39	0.30343	0.27913	0.57624	23.724	23.703	0.42431	23.659	0.743356	23.996	23.982	0.5939	23.932	0.798359	24.297	24.298	0.64887	24.267
2.3711	0.15268	24.427	0.30403	0.27646	0.57748	23.773	23.743	0.42519	23.702	0.744575	24.044	24.032	0.59478	23.974	0.799225	24.368	24.359	0.64925	24.339
2.375	0.1529	24.461	0.30458	0.26925	0.57872	23.809	23.777	0.42618	23.731	0.745866	24.092	24.084	0.59574	24.022	0.800052	24.433	24.42	0.64963	24.399
2.3789	0.15313	24.487	0.3051	0.26585	0.57995	23.828	23.803	0.42726	23.743	0.747071	24.139	24.135	0.59662	24.078	0.800851	24.476	24.472	0.65012	24.435
2.3828	0.15335	24.505	0.30564	0.26875	0.58117	23.833	23.814	0.42843	23.743	0.748134	24.187	24.185	0.59734	24.136	0.801632	24.501	24.503	0.65072	24.457
2.3867	0.1535	24.521	0.30622	0.27353	0.58239	23.833	23.814	0.42962	23.743	0.749136	24.242	24.239	0.59796	24.196	0.802366	24.522	24.521	0.65129	24.483
2.3906	0.1536	24.54	0.30683	0.27688	0.58362	23.837	23.814	0.4308	23.749	0.750137	24.301	24.293	0.59856	24.253	0.80303	24.549	24.545	0.65176	24.517
2.3945	0.15376	24.558	0.30741	0.27769	0.58487	23.849	23.824	0.43195	23.762	0.751171	24.355	24.343	0.59922	24.302	0.803618	24.579	24.577	0.65212	24.552
2.3984	0.15401	24.579	0.30796	0.27816	0.58616	23.866	23.847	0.4331	23.778	0.752233	24.401	24.389	0.59995	24.346	0.804155	24.606	24.608	0.65246	24.581
2.4023	0.15426	24.605	0.30855	0.27849	0.58748	23.885	23.877	0.43427	23.796	0.753266	24.443	24.43	0.60069	24.387	0.804696	24.636	24.638	0.65278	24.611
2.4063	0.15447	24.638	0.3092	0.27537	0.58883	23.907	23.906	0.43545	23.819	0.754254	24.477	24.465	0.60143	24.42	0.805272	24.67	24.671	0.65311	24.645
2.4102	0.15469	24.673	0.30982	0.26797	0.59018	23.936	23.934	0.43659	23.851	0.755202	24.505	24.495	0.60217	24.452	0.805867	24.704	24.704	0.65346	24.674
2.4141	0.15491	24.704	0.31035	0.25876	0.59154	23.971	23.967	0.4377	23.887	0.756132	24.543	24.535	0.60283	24.496	0.806484	24.727	24.728	0.6539	24.688
2.418	0.15513	24.734	0.31081	0.25274	0.59294	24.013	24.003	0.43881	23.929	0.757085	24.599	24.594	0.60339	24.557	0.807146	24.737	24.737	0.65447	24.691
2.4219	0.15539	24.765	0.31123	0.25119	0.59439	24.062	24.041	0.43991	23.978	0.758077	24.665	24.665	0.60393	24.621	0.807853	24.743	24.74	0.65512	24.694
2.4258	0.15567	24.795	0.3116	0.25008	0.59585	24.11	24.084	0.44104	24.024	0.759092	24.722	24.722	0.60455	24.671	0.808568	24.748	24.742	0.65577	24.699
2.4297	0.15594	24.818	0.31191	0.24801	0.59734	24.158	24.134	0.44219	24.068	0.760082	24.759	24.752	0.60528	24.702	0.809255	24.752	24.748	0.65641	24.706
2.4336	0.15608	24.833	0.31217	0.24684	0.59889	24.207	24.184	0.4434	24.113	0.760998	24.777	24.767	0.60605	24.72	0.809917	24.762	24.758	0.65698	24.722
2.4375	0.15612	24.845	0.31241	0.24576	0.60049	24.254	24.233	0.44467	24.156	0.761818	24.787	24.78	0.60678	24.735	0.810605	24.787	24.781	0.65748	24.749
2.4414	0.1562	24.855	0.31263	0.24446	0.60213	24.299	24.282	0.446	24.198	0.762564	24.8	24.796	0.60742	24.752	0.811358	24.824	24.819	0.65797	24.786
2.4453	0.15637	24.865	0.31282	0.24537	0.60376	24.341	24.331	0.44732	24.242	0.763324	24.82	24.817	0.60802	24.774	0.812186	24.866	24.862	0.6585	24.824
2.4492	0.15658	24.878	0.31303	0.24973	0.60532	24.38	24.369	0.4486	24.284	0.764143	24.851	24.849	0.60862	24.808	0.813044	24.904	24.9	0.65908	24.86
2.4531	0.15679	24.895	0.31333	0.25469	0.60677	24.409	24.389	0.44984	24.317	0.764984	24.892	24.894	0.60916	24.852	0.813878	24.939	24.934	0.65967	24.897
2.457	0.15697	24.917	0.31373	0.25821	0.6081	24.424	24.395	0.45104	24.332	0.765829	24.938	24.941	0.60968	24.897	0.814655	24.975	24.974	0.66018	24.938
2.4609	0.1571	24.94	0.31424	0.26231	0.6094	24.43	24.399	0.45229	24.333	0.766706	24.98	24.983	0.61026	24.932	0.815371	25.013	25.019	0.66062	24.98
2.4648	0.15721	24.957	0.31481	0.26849	0.61076	24.435	24.407	0.45359	24.336	0.767654	25.017	25.019	0.61095	24.961	0.816106	25.057	25.064	0.66105	25.023
2.4688	0.15733	24.974	0.31541	0.27342	0.61214	24.446	24.423	0.45487	24.352	0.768651	25.046	25.048	0.61173	24.984	0.816916	25.107	25.107	0.66151	25.072
2.4727	0.15749	24.997	0.31603	0.27492	0.61352	24.47	24.451	0.45607	24.384	0.769654	25.066	25.065	0.61258	24.999	0.81777	25.162	25.157	0.66198	25.128
2.4766	0.15767	25.025	0.31663	0.27608	0.61487	24.508	24.495	0.45715	24.429	0.770646	25.075	25.069	0.61348	25.006	0.818614	25.221	25.216	0.66242	25.189
2.4805	0.15788	25.057	0.31723	0.28045	0.61622	24.557	24.551	0.45816	24.482	0.771607	25.078	25.068	0.6144	25.011	0.819424	25.277	25.271	0.66284	25.243
2.4844	0.15813	25.092	0.31789	0.28531	0.61756	24.609	24.604	0.45914	24.534	0.77256	25.09	25.079	0.61525	25.028	0.820225	25.321	25.312	0.66332	25.28
2.4883	0.15838	25.131	0.31861	0.28637	0.61889	24.656	24.647	0.46013	24.576	0.773532	25.117	25.11	0.61602	25.06	0.821046	25.353	25.341	0.66392	25.308
2.4922	0.15864	25.176	0.31936	0.28566	0.62029	24.696	24.686	0.46125	24.605	0.774514	25.154	25.149	0.61674	25.1	0.821835	25.378	25.369	0.66451	25.337
2.4961	0.15898	25.222	0.32012	0.28613	0.6218	24.726	24.719	0.46254	24.625	0.775491	25.191	25.184	0.61745	25.137	0.82255	25.408	25.402	0.66501	25.374
2.5	0.15939	25.268	0.3209	0.28668	0.62334	24.745	24.74	0.46392	24.639	0.776451	25.227	25.219	0.61815	25.177	0.823223	25.448	25.442	0.6654	25.42
2.5039	0.15975	25.315	0.32163	0.28297	0.62484	24.756	24.749	0.46533	24.65	0.777383	25.268	25.26	0.61878	25.22	0.823924	25.5	25.495	0.66573	25.476
2.5078	0.16004	25.363	0.32227	0.27653	0.62635	24.767	24.758	0.46674	24.661	0.778315	25.311	25.303	0.61941	25.261	0.824655	25.562	25.563	0.66604	25.537
2.5117	0.16032	25.409	0.3229	0.27335	0.62788	24.786	24.776	0.46813	24.682	0.77929	25.352	25.345	0.6201	25.299	0.825388	25.62	25.632	0.66637	25.593
2.5156	0.16066	25.45	0.32352	0.27541	0.62945	24.814	24.802	0.46949	24.711	0.780314	25.397	25.391	0.62081	25.344	0.826093	25.667	25.682	0.66674	25.637
2.5195	0.16105	25.491	0.32412	0.2772	0.63105	24.848	24.834	0.47085	24.743	0.781361	25.45	25.445	0.62148	25.399	0.826745	25.7	25.71	0.66715	25.668
2.5234	0.16143	25.532	0.32468	0.27562	0.63271	24.885	24.871	0.47224	24.778	0.782405	25.506	25.5	0.62214	25.455	0.827368	25.727	25.731	0.66758	25.695
2.5273	0.16176	25.571	0.32522	0.27475	0.63442	24.924	24.913	0.47367	24.817	0.783436	25.555	25.55	0.62282	25.503	0.828003	25.755	25.759	0.668	25.722
2.5313	0.16204	25.607	0.32582	0.27818	0.63609	24.963	24.953	0.47506	24.859	0.784432	25.598	25.596	0.62351	25.548	0.828689	25.789	25.792	0.66844	25.755
2.5352	0.16226	25.644	0.32646	0.28291	0.63771	24.999	24.986	0.47642	24.897	0.785363	25.639	25.64	0.62415	25.591	0.829454	25.832	25.83	0.6689	25.798
2.5391	0.16245	25.683	0.3271	0.28307	0.6393	25.033	25.015	0.47776	24.932	0.786232	25.676	25.681	0.62475	25.629	0.830261	25.886	25.879	0.66933	25.853
2.543	0.16268	25.724	0.32774	0.27989	0.64086	25.068	25.049	0.47907	24.97	0.787097	25.706	25.711	0.6254	25.656	0.831056	25.94	25.934	0.66975	25.907
2.5469	0.16301	25.768	0.32838	0.27726	0.64241	25.105	25.09	0.48035	25.008	0.787984	25.735	25.737	0.62607	25.687	0.831807	25.982	25.981	0.6702	25.945
2.5508	0.16342	25.816	0.32901	0.27486	0.64395	25.141	25.13	0.48164	25.044	0.788885	25.778	25.777	0.62667	25.736	0.832509	26.006	26.007	0.67072	25.964
2.5547	0.16382	25.871	0.32961	0.2726	0.6455	25.177	25.166	0.48292	25.08	0.789775	25.835	25.837	0.62716	25.799	0.833177	26.014	26.016	0.6713	25.968
2.5586	0.16421	25.927	0.33022	0.273	0.64704	25.214	25.202	0.4842	25.116	0.790653	25.893	25.897	0.62763	25.855	0.833839	26.015	26.019	0.67194	25.966
2.5625	0.16462	25.982	0.3309	0.27633	0.64864	25.255	25.243	0.48551	25.154	0.7915	25.938	25.939	0.62816	25.895	0.834527	26.013	26.02	0.67261	25.962
2.5664	0.16503	26.038	0.33162	0.28018	0.65031	25.298	25.283	0.48687	25.192	0.792299	25.966	25.966	0.62875	25.92	0.835212	26.012	26.018	0.67327	25.966
2.5703	0.1654	26.094	0.3323	0.2809	0.65203	25.34	25.32	0.4883	25.23	0.793087	25.985	25.989	0.62939	25.935	0.835838	26.017	26.018	0.67384	25.979
2.5742	0.16578	26.151	0.33294	0.27653	0.65376	25.376	25.354	0.48977	25.262	0.793884	26.001	26.01	0.63006	25.951	0.836427	26.034	26.031	0.6743	26
2.5781	0.16619	26.202	0.33356	0.27198	0.65546	25.4	25.381	0.49129	25.285	0.794671	26.019	26.028	0.6307	25.974	0.837068	26.061	26.054	0.67473	26.026
2.582	0.1666	26.243	0.33419	0.26971	0.65711	25.415	25.399	0.4928	25.303	0.79544	26.047	26.048	0.63126	26.006	0.83778	26.093	26.082	0.67521	26.056
2.5859	0.16693	26.276	0.33481	0.26526	0.65868	25.429	25.414	0.49426	25.321	0.796224	26.084	26.08	0.63178	26.045	0.838526	26.129	26.117	0.6757	26.092
2.5898	0.16714	26.301	0.33543	0.25792	0.66022	25.446	25.438	0.49566	25.343	0.797034	26.127	26.125	0.63228	26.089	0.839303	26.169	26.162	0.67619	26.132
